game_date,release_speed,release_spin_rate,vx0,vy0,vz0,balls,strikes,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,ax,ay,az,CH,FF,KC,SL,ball,called_strike,double,field_error,field_out,home_run,single,strikeout,strikeout_looking,swinging_strike,walk
2020-08-14,81.4,2902.0,3.633006353356057,-118.50294095478004,-1.1900760240537414,0,0,14.0,-1.98,5.63,0.87,-1.05,0.38,1.23,6.4,7.366836632813558,25.60246256773244,-41.97544174692485,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,95.9,2410.0,6.021896379640536,-139.46130121548848,-3.784926121212172,3,2,1.0,-2.04,5.51,-1.04,1.25,-0.67,3.03,6.7,-14.995207404716298,32.09532627020265,-15.174992662331428,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,83.5,2898.0,5.759546841330418,-121.46537563553376,-0.3439401803767239,2,2,14.0,-1.87,5.7,0.97,-0.76,1.46,2.07,6.4,8.300945972798784,26.15388991585667,-39.84298757298037,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,89.8,2464.0,6.094416485855199,-130.7061142572763,-5.534737915229989,2,2,14.0,-1.91,5.63,0.44,0.21,0.93,1.18,6.4,3.906603098123635,25.341345487813857,-28.801750814645917,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,96.9,2413.0,7.820249907700938,-140.8383498355196,-4.1319049445199285,2,1,2.0,-1.95,5.59,-1.16,1.42,-0.03,3.19,6.6,-17.207030626476357,31.626475008670887,-12.52747317179005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,95.3,2435.0,9.104680108847331,-138.4077980640969,-6.278183652160142,2,0,6.0,-1.98,5.53,-1.24,1.36,0.4,2.16,6.7,-18.05979562572427,32.12504269360711,-13.419532810085569,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,81.7,2798.0,2.472796459935245,-118.93610967613756,4.101337928832852,1,0,11.0,-1.96,5.68,0.85,-0.67,-0.13,4.0,6.4,7.624594377662262,22.90857638579677,-39.58489341918792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,94.1,2467.0,5.109899039605357,-136.92694922813166,-4.536102774327995,0,0,11.0,-2.01,5.52,-0.99,1.65,-0.91,2.99,6.6,-13.62916916511018,31.249692373167964,-10.67653147581194,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,88.5,2758.0,4.631475877549638,-128.94338290169887,-2.6235778643873133,0,2,6.0,-2.0,5.75,0.63,0.29,0.43,2.47,6.4,6.160157611776389,24.84912529042759,-28.56868897757528,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,96.3,2513.0,8.1013664274,-139.9173596058498,-4.24981228259752,0,2,2.0,-2.07,5.6,-1.08,1.48,0.05,3.14,6.6,-16.02140913964463,33.990828247265924,-12.042749331070604,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,96.0,2554.0,9.433198463083093,-139.40954103084604,-4.797539115000767,0,1,6.0,-2.11,5.44,-1.19,1.55,0.41,2.83,6.7,-17.69845629121535,33.21703806612353,-11.104069074849212,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,95.4,2484.0,9.795429193152634,-138.43619069337822,-7.359693943477233,0,0,9.0,-1.97,5.55,-1.16,1.43,0.76,1.82,6.5,-17.122729064710327,32.682811706752176,-12.22546351196402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,81.7,2831.0,4.318482200073015,-118.85985262520344,0.394147804151759,0,1,9.0,-1.74,5.81,0.65,-1.13,0.74,2.09,6.4,5.32696188712032,23.62494872906592,-43.11715146427325,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-14,94.3,2533.0,8.567620687581758,-136.96876608196288,-5.480698379253151,0,0,3.0,-1.86,5.68,-1.05,1.68,0.52,2.81,6.5,-15.177591111402178,31.125707863327783,-10.051870823662124,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,88.6,2455.0,5.672475869233814,-128.95030935225006,-4.278467992557027,0,1,9.0,-1.87,5.68,0.43,0.57,0.82,1.93,6.4,3.6220128621119,27.14291406682427,-25.11998596266252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,96.6,2604.0,8.110360455663802,-140.30683078109803,-6.02514872154913,0,0,6.0,-1.79,5.62,-1.1,1.64,0.3,2.65,6.6,-16.52535847389674,36.2769528227504,-9.341187707038165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,97.2,2572.0,5.79647914885052,-141.2692972371205,-7.568513680816097,1,2,7.0,-1.99,5.61,-1.0,1.54,-0.7,2.05,6.6,-14.753516107971048,32.784841517015174,-9.997412970295006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-14,86.5,2210.0,6.888433310972692,-125.7948528930598,-3.2949798181314263,1,1,5.0,-1.85,5.47,-1.31,1.25,-0.11,2.55,6.8,-15.337594244340842,27.375594767659283,-18.419806800889383,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,83.1,2785.0,4.697044162806733,-120.9750545661619,0.1735544728012825,1,0,6.0,-1.87,5.7,0.43,-0.85,0.55,2.21,6.3,3.259764912948216,25.003267206890197,-40.79018627556083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,94.8,2522.0,1.6755992531358916,-138.01080579372618,-3.288302823157056,0,0,11.0,-2.0,5.66,-0.92,1.57,-2.15,3.57,6.4,-12.060707723786638,33.11020508500744,-11.664108311037362,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,95.4,2475.0,5.046089860521565,-138.69843781745237,-4.381890250120743,1,0,11.0,-2.01,5.55,-1.17,1.54,-1.1,3.03,6.4,-16.190458036169,34.54141255160247,-11.613473792532112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,95.3,2499.0,7.488117130729736,-138.348210037014,-9.02182798245696,0,0,14.0,-1.91,5.63,-0.9,1.6,0.17,1.4,6.5,-13.31406676042192,33.45763060763783,-9.790556922097528,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,97.4,2511.0,10.458810651198382,-141.5261681412363,-4.64968341750166,2,2,12.0,-2.0,5.65,-1.01,1.58,1.0,3.24,6.7,-15.939092517993284,31.017369657664823,-9.940467183729355,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-14,90.3,2638.0,9.191925932007758,-131.16428458512476,-7.969726453180262,1,2,14.0,-1.94,5.63,0.28,0.62,1.98,0.59,6.6,1.4587812285080006,26.15647787370576,-23.504144194694156,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,97.3,2516.0,12.009144881294995,-141.2102236046234,-4.0025557692646805,0,2,12.0,-1.99,5.54,-1.18,1.39,1.47,3.17,6.5,-18.568749187263,32.49754016688253,-12.81520977317352,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,88.6,2618.0,6.288703021949709,-128.8062842300045,-6.64901304765117,0,1,14.0,-1.95,5.66,0.36,0.13,0.94,0.57,6.3,2.755921521581569,26.483259693295967,-29.506271608725697,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,95.5,2523.0,8.377272592980402,-138.69589393316832,-5.640181751051086,0,0,6.0,-1.95,5.56,-1.03,1.4,0.33,2.46,6.6,-15.277822589085316,33.48849099552712,-13.06148522999718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,97.1,2492.0,7.338589096114746,-141.0965001723319,-4.759826196826007,3,2,1.0,-2.09,5.67,-1.16,1.44,-0.36,3.05,6.6,-17.238977637132688,34.47287307775716,-12.065209302131883,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,85.2,2848.0,6.049132741731324,-123.96970993862068,-3.445717834018605,2,2,14.0,-2.03,5.72,0.56,-0.9,1.02,0.79,6.5,4.51286639821657,25.94633358973002,-40.91362776432557,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,87.2,2686.0,4.682870717745305,-126.95962277448476,-3.407711282561042,2,2,9.0,-2.0,5.68,0.49,0.19,0.36,1.89,6.5,4.468711891047045,23.506809739523074,-29.70636353736895,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,97.2,2581.0,4.667014423965708,-141.47980042142916,-2.173510079215671,1,2,11.0,-2.13,5.59,-1.21,1.56,-1.44,4.05,6.6,-17.367268581599085,33.6192068530068,-10.991383142605333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,96.2,2496.0,7.647619269641975,-139.77525337197827,-4.899549739382655,1,2,2.0,-2.13,5.6,-1.18,1.41,-0.27,2.85,6.7,-17.23832401767807,32.44141850857194,-12.728562234589582,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,81.6,2778.0,3.4843719152084844,-118.73567058532038,-0.50031553146518,1,1,8.0,-2.05,5.8,0.73,-1.0,0.12,1.76,6.3,6.088308996526257,25.07247959438318,-41.68952983938453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-14,85.0,2822.0,7.1529372901905575,-123.50263863733008,-7.112753822999462,0,1,14.0,-2.01,5.61,0.69,-1.09,1.62,-1.08,6.6,5.427182719824222,27.21260853757611,-41.85613082981892,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,96.0,2484.0,6.23593996621221,-139.522769416716,-6.234134127747853,0,0,4.0,-2.08,5.69,-0.93,1.63,-0.52,2.61,6.6,-13.51178105084901,32.80613411424222,-9.720976619502864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-14,95.7,2496.0,6.661693302282428,-139.20248618820824,-4.902374320512221,2,0,1.0,-2.13,5.55,-1.11,1.6,-0.56,2.93,6.5,-15.967032735032593,32.83284757000941,-10.474029597666991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-14,95.6,2437.0,7.443066207122762,-138.78282318827152,-9.812236714547586,1,0,13.0,-2.05,5.65,-1.08,1.56,-0.16,1.14,6.6,-15.554149115159143,29.370278178650107,-9.94704562485978,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-14,96.0,2502.0,5.261805001954435,-139.64365714903107,-4.738500050483054,0,0,11.0,-2.24,5.44,-1.07,1.44,-1.18,2.77,6.7,-15.24443428319215,31.76351440052232,-12.400691025486676,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,96.1,2605.0,6.549269478906523,-139.66574025508322,-5.735235971387602,2,0,5.0,-1.63,5.54,-1.2,1.88,-0.22,2.86,6.9,-17.277012427531357,35.8690392988266,-6.588733341093948,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-08,89.1,2500.0,6.395776595546209,-129.56733601435727,-7.3153287502145155,1,0,14.0,-1.72,5.63,0.35,0.72,1.16,0.85,6.8,2.6663479163511643,26.62685524539645,-22.721453456705884,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.1,2555.0,8.383277731115605,-137.9342681200679,-9.257217285784222,0,0,14.0,-1.61,5.5,-1.11,1.74,0.6,1.33,7.1,-16.118845051311567,32.30282621374794,-7.995425556082957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,96.4,2529.0,8.741464916986367,-139.86403729170172,-4.232972412510211,3,2,2.0,-1.93,5.36,-1.3,1.51,0.22,2.92,6.9,-19.17993649531057,37.38779850693864,-11.734567866119692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-08,86.4,1679.0,8.280069537484183,-125.47831587758785,-4.791737636933714,2,2,9.0,-1.88,5.27,-1.32,0.93,0.41,1.44,7.2,-15.685780444541424,26.525596930426,-21.566065938101254,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,84.3,2839.0,4.002090074311558,-122.63735850109258,-3.710592809743877,1,2,14.0,-1.91,5.65,0.73,-0.7,0.42,0.7,6.8,6.400039344293454,26.87542571782139,-38.56183343897332,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.3,2549.0,8.313749163258425,-138.42516537655695,-5.31093048926703,1,1,2.0,-1.79,5.51,-1.31,2.0,0.22,3.05,6.9,-18.75026341010678,32.99776583901682,-5.480354262740987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,96.0,2492.0,8.53295745177071,-139.25713309598947,-6.759665971303668,1,0,6.0,-1.73,5.43,-1.01,1.7,0.6,2.2,7.0,-15.160673431783232,35.298623732771034,-8.748978424306262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,95.1,2541.0,5.040058615218919,-138.32259447826883,-2.0910390064556115,0,0,11.0,-1.8,5.5,-0.88,1.55,-0.65,3.85,6.8,-12.526016921413683,35.599785896883425,-12.16964932179462,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,97.6,2691.0,9.354526390021787,-141.61492735348557,-6.499682906834938,3,2,12.0,-1.78,5.52,-0.9,1.75,0.9,2.54,6.9,-14.443149168407324,36.00372295278311,-7.400617171779022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-08,94.6,2562.0,4.560537651041528,-137.44173355226613,-7.606544425463978,3,2,13.0,-1.62,5.58,-1.14,1.6,-0.87,1.85,6.9,-15.417974555843792,34.06687581699107,-10.433867912699505,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,88.3,2588.0,1.9449313368503505,-128.6232756900245,-3.642023203994844,3,1,4.0,-1.78,5.59,0.43,0.73,-0.62,2.26,6.7,4.386281770251964,24.599818244834108,-23.478640117307943,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,89.2,2657.0,2.6345622092409173,-129.97294886181635,-0.7874788988231259,2,1,1.0,-1.9,5.54,0.35,0.87,-0.54,3.54,6.7,3.4294133644457863,25.52895215617365,-22.28030836345286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.5,2590.0,2.663263629852516,-138.93993192326178,-4.768610847641442,1,1,11.0,-1.87,5.4,-1.12,1.72,-1.83,2.92,6.9,-15.045645321641985,34.95460170323015,-9.179334245666784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.5,2654.0,7.989542732767641,-138.60110487463237,-7.689802797441572,1,0,8.0,-1.74,5.53,-1.33,1.68,0.13,1.89,6.8,-19.03818449861033,35.21715859528776,-8.938436588269683,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,86.3,2486.0,1.2822790635987604,-125.77290376067847,-0.6321425562562262,0,0,11.0,-1.81,5.8,0.26,0.61,-1.05,3.47,6.8,2.4953811543883497,23.13262368807439,-25.700833185401088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,82.9,2815.0,1.5225727481545817,-120.67344737218907,-1.0331812132769258,2,2,7.0,-1.72,5.66,0.87,-0.82,-0.31,1.62,6.5,8.024645790610595,27.41869356809508,-40.140183694964975,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-08,84.1,2716.0,4.922520703855448,-122.31281732214885,-1.246676534732346,1,2,9.0,-1.81,5.58,0.59,-0.96,0.81,1.42,6.7,4.763055960722582,28.003031242831756,-41.667315024025285,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,96.2,2600.0,6.945807313572802,-139.6948993356012,-4.920303264106703,1,2,4.0,-1.96,5.39,-1.11,1.71,-0.32,2.87,6.8,-16.23142631388573,36.11297110379893,-8.910922571142448,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,87.6,2559.0,7.33853750725644,-127.37676925985826,-5.828097107438541,0,2,14.0,-1.71,5.55,0.26,0.77,1.53,1.27,6.8,1.355502967466041,25.876673148641785,-22.74106218734723,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,81.0,2776.0,3.65363421978359,-117.80893312720356,-1.0504227906383246,0,1,14.0,-1.73,5.57,0.83,-1.2,0.61,1.04,6.6,6.800016058744024,26.860871947025124,-43.18815714351234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,94.0,2475.0,5.531027424839348,-136.59346516718838,-4.9854387018167525,0,0,1.0,-1.82,5.45,-1.09,1.77,-0.64,2.82,6.9,-14.93074288575163,34.08505806737488,-9.25876792361298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,80.3,2749.0,1.5259123236271634,-116.87032150731018,2.102322719583265,2,2,5.0,-1.77,5.64,1.14,-0.9,-0.11,2.74,6.7,10.009188248348998,25.03336457848045,-41.0653055067305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-08,94.8,2483.0,4.249250563108748,-137.96306469508224,-1.615185776160546,1,2,11.0,-1.79,5.52,-0.9,1.65,-0.95,4.13,6.7,-12.510702353175349,35.38748421912402,-11.106934578187817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,94.0,2491.0,2.614156402516211,-136.83613042073307,-0.4852097006862979,0,2,11.0,-1.86,5.57,-0.98,1.74,-1.7,4.63,6.7,-12.785225272201291,35.19892141661861,-10.73255553312256,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,84.5,1765.0,6.522442370089489,-122.83298161451052,-5.712770671966655,0,1,8.0,-1.75,5.48,-1.35,1.42,-0.14,1.52,7.0,-14.985425421575457,25.784694283515744,-16.87944839923772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,85.2,1525.0,5.146416227922031,-123.93479430686573,-1.0628517729770643,0,0,1.0,-1.77,5.51,-1.26,0.95,-0.68,3.17,6.9,-14.06822391364549,26.65923377039621,-22.39640953388124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,97.2,2552.0,6.698186152683915,-141.20131872535964,-7.077573609504043,0,2,4.0,-1.9,5.48,-1.14,1.7,-0.42,2.24,7.1,-16.80636802508519,36.33948397147287,-8.043137212224986,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-08,95.9,2469.0,6.551932001936764,-139.32163703623613,-4.352640400355339,0,1,1.0,-1.78,5.47,-1.24,1.7,-0.39,3.14,6.9,-17.657537761446285,34.98347763829834,-9.32910794726957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,86.1,1694.0,4.899135209171811,-125.2402810481697,-2.6510204273760225,0,0,11.0,-1.81,5.46,-1.31,1.24,-0.9,2.78,7.0,-14.77907677874786,26.24242426489301,-18.768473851483886,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,96.6,2529.0,6.389788310837011,-140.4550810104508,-3.3614195678506413,1,1,1.0,-1.82,5.49,-1.02,1.6,-0.32,3.49,6.9,-15.01099740907679,35.838139628370726,-10.618042032590074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-08,95.3,2460.0,8.261666036336553,-138.3864675966013,-5.331010081026307,1,0,5.0,-1.86,5.39,-1.19,1.7,0.23,2.67,7.0,-17.21881118291212,33.88519638622396,-9.320820178549148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,95.0,2385.0,4.79279142220545,-138.11428316230774,-3.625871960675942,0,0,11.0,-1.87,5.61,-0.88,1.63,-0.82,3.44,6.9,-12.411729752307885,35.01012702601931,-10.863033531882571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,90.5,2452.0,5.270276488323353,-131.82141276927263,-1.0033371574433485,2,1,3.0,-1.96,5.48,0.36,0.56,0.44,3.18,6.7,3.122508819358318,27.70948980301587,-25.66686392887708,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-08-08,82.1,2763.0,3.058490991628422,-119.37684756754824,3.4022086310407653,1,1,3.0,-1.67,5.67,1.29,-0.78,0.79,3.56,6.6,11.623271474375915,25.45076135936135,-40.58535035931803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,94.9,2531.0,5.000990912439144,-138.0300143137965,-4.234300570380889,0,1,11.0,-1.75,5.39,-1.32,1.56,-0.99,2.94,6.9,-17.96373372858808,33.74658951876124,-11.5097372362905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,89.7,2486.0,5.554538877221831,-130.49012867472496,-4.029116175387004,0,0,9.0,-1.81,5.58,0.31,0.44,0.68,1.92,6.8,2.3889793529717487,27.38132305744459,-26.537927522110337,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,96.6,2374.0,5.0064373428382805,-140.56296352791858,-1.4191459163380518,3,2,11.0,-1.84,5.44,-1.01,1.41,-0.85,4.02,6.9,-14.518358740145858,34.00624764902556,-13.403148882584244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-08,89.0,1672.0,5.105049123228656,-129.49334651974723,-2.890475860241754,3,2,11.0,-1.83,5.42,-1.37,0.97,-0.95,2.61,7.2,-16.452201360941103,28.52607442022117,-20.88528066830205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,97.3,2553.0,7.106660564207713,-141.38935254451286,-4.095170587604011,3,2,2.0,-1.88,5.51,-0.98,1.5,-0.09,3.19,6.8,-14.86171113975827,37.41745819620085,-11.412813416060493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,96.9,2548.0,7.658261044674766,-140.8094787219718,-5.112823039769035,3,2,6.0,-1.88,5.44,-0.72,1.47,0.34,2.7,6.8,-11.488930386272802,35.89675516511642,-11.714022304787258,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,96.7,2596.0,6.184391208419932,-140.58812043869406,-4.877215159283122,3,2,1.0,-1.84,5.52,-0.97,1.63,-0.37,2.99,6.7,-14.248356566632909,35.1006375280641,-9.697437075434925,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,97.4,2525.0,7.938130231094594,-141.45310107353885,-5.074394360626148,3,2,3.0,-1.78,5.46,-0.8,1.61,0.45,2.89,7.0,-12.655187266069833,35.187736605523874,-9.608981213193054,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,89.5,2489.0,6.101943753784589,-130.09534027425636,-6.498697252789398,2,2,14.0,-1.8,5.52,0.61,0.22,1.18,0.66,6.8,5.66283392003132,27.7053226683831,-28.46091202824286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.5,2606.0,6.872769997990847,-138.76596547218713,-5.43489490813728,2,2,1.0,-2.01,5.47,-1.43,1.75,-0.65,2.75,6.9,-20.01168648465673,35.18535702676579,-8.60366903568268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,95.3,2539.0,8.453383882479075,-138.3937797011739,-3.544118053821185,2,1,3.0,-1.77,5.46,-1.23,1.58,0.36,3.29,6.9,-17.820080889656538,35.64746737304991,-11.381455121882103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,94.7,2524.0,5.47434858842887,-137.57634431970115,-4.96516684804512,2,0,1.0,-1.87,5.54,-1.08,1.91,-0.72,3.07,6.8,-15.010783961718506,35.62828657743819,-7.208637822179998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,94.2,2480.0,4.165346037854767,-137.01901820948115,-2.9892621148994407,1,0,11.0,-1.89,5.53,-1.12,1.64,-1.27,3.56,6.8,-15.035274170886582,35.75575808353151,-11.296585028568929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,79.8,2760.0,-0.0187363300192484,-116.11430444705454,2.094776196939661,0,0,11.0,-1.75,5.81,0.86,-0.72,-1.02,3.03,6.5,7.698142700700098,25.31127684347892,-39.29035129817853,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,90.2,2550.0,6.744795079211487,-131.1840279111436,-6.277152446088057,1,2,14.0,-1.84,5.61,0.3,0.7,1.09,1.31,6.9,1.9973123914397248,27.475192030373616,-22.976266095360497,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-08-08,96.3,2564.0,7.567321622890986,-139.9230470040355,-5.603258275586846,1,1,5.0,-1.96,5.48,-1.16,1.65,-0.14,2.68,7.0,-17.058372421233976,34.51605499615272,-9.398562578607764,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,88.2,2457.0,3.936438213227706,-128.45667344271425,-1.6787007477413305,1,0,5.0,-1.91,5.66,0.5,0.16,0.13,2.6,6.6,4.76149551485328,26.838538376771805,-30.28234915093343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,89.2,2553.0,7.56156185872386,-129.73921066231358,-6.060156504220125,0,0,14.0,-1.9,5.58,0.44,0.85,1.52,1.42,6.8,3.446584765587688,25.999990005664365,-21.529748783669238,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.9,2438.0,6.7442499218333785,-139.40417204766302,-4.349175125778439,2,2,1.0,-1.88,5.46,-1.2,1.4,-0.39,2.88,6.8,-17.25501961393742,34.99186894973106,-13.219402382269015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-08,94.3,2491.0,5.400085365112659,-137.171395252132,-3.7534173638666406,2,1,1.0,-1.84,5.56,-1.08,1.75,-0.71,3.41,6.8,-14.845303471984552,33.50549252554039,-9.607199414399222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,87.5,1761.0,5.496735291999489,-127.24858804397442,-5.690096202586971,1,1,13.0,-1.89,5.37,-1.61,0.73,-1.02,1.1,7.0,-18.592428919481005,27.87702062340017,-23.201407647103828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,94.9,2447.0,6.954491366117219,-138.02505939584023,-1.7279528838918228,0,1,11.0,-1.86,5.51,-1.15,1.67,-0.21,4.1,6.7,-16.319698421187198,33.742604319517774,-10.801644368510406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,79.9,2738.0,1.6255960808278809,-116.25328605625862,3.3313206228287435,0,0,1.0,-1.77,5.77,0.72,-1.04,-0.42,3.29,6.6,6.115849243601901,24.38281658088104,-42.504664539975415,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,95.4,2532.0,7.514734707326269,-138.486967680696,-5.807122239924391,3,2,5.0,-1.74,5.6,-1.07,1.73,0.18,2.7,6.9,-15.617709466333247,36.12962104136712,-8.857134463040072,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-08-08,84.8,2917.0,5.198596682640195,-123.26071220580124,-2.347930868219719,2,2,14.0,-1.78,5.64,0.93,-1.12,1.22,0.92,6.7,8.154850363265526,28.624436272576407,-43.1017079631062,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,87.7,2498.0,7.320680482534087,-127.41532583703962,-6.251658076482048,1,2,14.0,-1.67,5.64,0.3,0.77,1.6,1.19,6.7,1.8452906049929951,25.358357550802147,-22.7202505595404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,95.8,2569.0,4.531213558088377,-139.34757114861952,-1.003398424659586,0,2,11.0,-2.01,5.47,-1.44,1.3,-1.54,4.04,6.7,-19.76323992223148,36.63839781089753,-15.481179918504289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,96.6,2491.0,5.887203233892442,-140.44438801382026,-3.1850607879144763,0,2,11.0,-2.02,5.44,-1.25,1.58,-0.89,3.49,6.8,-17.84114013911246,35.185853158372446,-10.859671197712238,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
