game_date,home_team,away_team,release_speed,release_spin_rate,events,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,vx0,vy0,vz0,ax,ay,az,CH,FF,KC,SL,ball,called_strike,called_strikeout,double,field_error,field_out,home_run,single,strikeout,swinging_strike,walk
2020-08-26,ATL,NYY,89.0,2462.0,swinging_strike,9,-1.88,5.72,0.4,0.3,0.74,1.95,6.6,5.616668752443826,-129.64025372386732,-3.9429010829071793,3.503263247101206,23.731677231273117,-28.237286089580397,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,95.6,2443.0,single,5,-1.82,5.65,-1.07,1.38,-0.15,2.5,6.6,6.847401543486587,-139.03401220919548,-5.810747099679681,-15.43392768031578,30.970404329944195,-13.17927642516043,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-26,ATL,NYY,87.5,2479.0,ball,14,-1.7,5.73,0.32,-0.09,1.23,2.58,6.5,6.453851271287488,-127.4304220805907,-1.328228279945309,2.2208785764852603,24.409915012191014,-33.11920183269571,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,97.3,2439.0,swinging_strike,11,-1.83,5.7,-0.92,1.4,-1.1,3.2,6.6,4.106064676563288,-141.6799210942048,-4.435307339077879,-13.34636431872718,32.38377624578451,-12.505106967371807,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,96.0,2423.0,ball,11,-1.95,5.63,-1.03,1.37,-2.09,3.06,6.5,1.956321947469156,-139.78095314587324,-4.353247962087465,-13.949238091773797,30.46957339561055,-13.361667789170152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,82.4,2592.0,called_strike,4,-1.84,5.79,0.4,-0.82,-0.32,2.73,6.4,2.684340537133356,-120.07923410965608,1.097624268881311,3.365963468488673,21.87791301294032,-40.55530102681711,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,95.1,2298.0,ball,11,-1.79,5.79,-0.91,1.44,-0.3,3.85,6.5,5.971659598295463,-138.4326956216788,-2.676182860701583,-13.08383340404707,30.494173924412728,-13.26043647827127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,95.9,2490.0,called_strike,2,-2.02,5.65,-1.05,1.33,-0.11,3.31,6.4,7.410956932467179,-139.4950026646048,-3.6041889373953566,-15.315182024298393,31.345153606924605,-14.167455699050931,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,88.6,2478.0,strikeout,9,-1.69,5.63,0.36,0.33,0.6,1.68,6.6,4.866675020318121,-129.0993880359364,-4.3836651150908725,3.1862386555275437,22.909955420105124,-27.824695983387823,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-26,ATL,NYY,96.3,2350.0,called_strike,6,-1.66,5.71,-0.94,1.35,0.51,2.76,6.7,7.937380157401242,-139.96229062071035,-5.34908582962128,-14.067061040534153,30.07591107242351,-13.41823664413687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,86.1,2380.0,called_strike,5,-1.79,5.83,0.49,0.14,0.09,2.37,6.5,3.4907552102425354,-125.57038206108332,-2.3758156992461044,4.621345319893457,22.245498564213054,-30.41113730149368,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,98.4,2489.0,strikeout,5,-1.86,5.59,-1.09,1.35,-0.1,2.87,6.6,7.347108089085601,-143.11277469701912,-5.069568929137612,-16.64418156821416,32.09401879236824,-12.678806287676329,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-26,ATL,NYY,96.8,2537.0,called_strike,1,-1.78,5.67,-1.04,1.41,-0.73,3.05,6.6,5.200741349235758,-140.89255313930536,-4.692433213833599,-14.974477582209069,31.552737926951508,-12.510690817901477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,82.3,2726.0,swinging_strike,14,-1.76,5.82,0.61,-0.95,0.44,0.98,6.5,3.820178476764764,-119.88112446958677,-2.6078329924654096,5.156538251828371,23.488319600740954,-41.07306818480499,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,95.6,2361.0,ball,11,-1.9,5.68,-1.01,1.36,-1.84,2.99,6.7,2.4350856790768725,-139.20824048189002,-4.589769598180669,-13.67752976184456,31.41713782878909,-13.6199407829962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,96.7,2325.0,ball,14,-1.91,5.64,-1.08,1.15,1.58,2.0,6.6,11.785248817729505,-140.25086694411806,-6.7635748351153655,-16.945936942302435,31.04721184004795,-15.595906946123415,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,89.3,2713.0,strikeout,9,-1.8,5.69,0.46,0.18,0.77,1.92,6.5,5.398311384827576,-130.13201727190875,-3.744367236768748,4.323920745136714,23.53990314875154,-29.570976257521277,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-26,ATL,NYY,83.9,2867.0,ball,14,-1.67,5.77,0.92,-0.86,1.56,0.09,6.5,5.669571900438085,-122.01716023108636,-4.995960998606615,7.920264851547629,25.779229540497244,-39.88453206765539,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,88.0,2519.0,swinging_strike,14,-1.68,5.77,0.46,-0.08,0.96,1.97,6.5,5.486289449124018,-128.17585658340914,-3.000523969514385,4.038432908109802,24.46381778946957,-32.70837661916353,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,86.0,2570.0,swinging_strike,6,-1.71,5.87,0.41,-0.23,0.31,2.67,6.5,3.965326439238317,-125.34769814947433,-0.9328503752723508,3.6365781605532375,23.46689600659411,-34.64089652478202,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,87.6,2452.0,called_strike,2,-1.85,5.8,0.3,0.39,-0.1,3.15,6.3,3.6303828263075593,-127.67752065070232,-1.1664394519844756,2.6489292108512545,22.504117014399785,-27.875736789291324,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,83.2,2635.0,ball,14,-1.8,5.86,0.4,-0.58,1.31,0.33,6.4,6.348006505813928,-120.98440453843877,-5.111679429378402,2.722770465035889,22.730849930901027,-37.1014416066165,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,97.3,2550.0,home_run,6,-1.73,5.75,-0.96,1.47,0.78,2.77,6.6,8.95722695627095,-141.3747353623707,-5.879586390826181,-14.850461302120197,30.802868097636733,-11.247676485478545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-26,ATL,NYY,96.3,2604.0,swinging_strike,6,-1.7,5.78,-0.99,1.54,0.58,2.45,6.7,8.335750238164374,-139.8931285108147,-6.7884956187662535,-14.798202053706357,29.623067485156707,-10.585774285247204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,96.1,2553.0,ball,12,-1.66,5.79,-1.1,1.51,0.35,3.52,6.6,7.8563647300658,-139.82896877531527,-3.89617102071751,-16.18943294040188,29.95513397793412,-11.650313917428385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,95.5,2588.0,swinging_strike,6,-1.74,5.79,-0.92,1.57,0.73,2.13,6.6,8.626108966666768,-138.63852331632458,-7.555668224028995,-13.84295057202776,30.6045633261564,-10.387436464638212,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-26,ATL,NYY,95.4,2545.0,ball,9,-1.72,5.7,-0.95,1.54,0.82,1.67,6.6,8.848613495210984,-138.53004884792065,-8.500248567227564,-14.163592281808572,29.23221454557142,-10.546483067134174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-26,ATL,NYY,94.7,2518.0,ball,11,-1.85,5.83,-1.06,1.42,-0.91,4.09,6.5,4.835623401480669,-137.8271976309382,-2.052002829338885,-14.537603187271625,29.81635464639148,-13.747276022048506,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,96.1,2605.0,home_run,5,-1.63,5.54,-1.2,1.88,-0.22,2.86,6.9,6.549269478906523,-139.66574025508322,-5.735235971387602,-17.277012427531357,35.8690392988266,-6.588733341093948,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-08,TB,NYY,89.1,2500.0,ball,14,-1.72,5.63,0.35,0.72,1.16,0.85,6.8,6.395776595546209,-129.56733601435727,-7.3153287502145155,2.6663479163511643,26.62685524539645,-22.721453456705884,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.1,2555.0,ball,14,-1.61,5.5,-1.11,1.74,0.6,1.33,7.1,8.383277731115605,-137.9342681200679,-9.257217285784222,-16.118845051311567,32.30282621374794,-7.995425556082957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,96.4,2529.0,double,2,-1.93,5.36,-1.3,1.51,0.22,2.92,6.9,8.741464916986367,-139.86403729170172,-4.232972412510211,-19.17993649531057,37.38779850693864,-11.734567866119692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-08,TB,NYY,86.4,1679.0,ball,9,-1.88,5.27,-1.32,0.93,0.41,1.44,7.2,8.280069537484183,-125.47831587758785,-4.791737636933714,-15.685780444541424,26.525596930426,-21.566065938101254,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,84.3,2839.0,ball,14,-1.91,5.65,0.73,-0.7,0.42,0.7,6.8,4.002090074311558,-122.63735850109258,-3.710592809743877,6.400039344293454,26.87542571782139,-38.56183343897332,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.3,2549.0,swinging_strike,2,-1.79,5.51,-1.31,2.0,0.22,3.05,6.9,8.313749163258425,-138.42516537655695,-5.31093048926703,-18.75026341010678,32.99776583901682,-5.480354262740987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,96.0,2492.0,called_strike,6,-1.73,5.43,-1.01,1.7,0.6,2.2,7.0,8.53295745177071,-139.25713309598947,-6.759665971303668,-15.160673431783232,35.298623732771034,-8.748978424306262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.1,2541.0,ball,11,-1.8,5.5,-0.88,1.55,-0.65,3.85,6.8,5.040058615218919,-138.32259447826883,-2.0910390064556115,-12.526016921413683,35.599785896883425,-12.16964932179462,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,97.6,2691.0,called_strikeout,12,-1.78,5.52,-0.9,1.75,0.9,2.54,6.9,9.354526390021787,-141.61492735348557,-6.499682906834938,-14.443149168407324,36.00372295278311,-7.400617171779022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.6,2562.0,swinging_strike,13,-1.62,5.58,-1.14,1.6,-0.87,1.85,6.9,4.560537651041528,-137.44173355226613,-7.606544425463978,-15.417974555843792,34.06687581699107,-10.433867912699505,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,88.3,2588.0,called_strike,4,-1.78,5.59,0.43,0.73,-0.62,2.26,6.7,1.9449313368503505,-128.6232756900245,-3.642023203994844,4.386281770251964,24.599818244834108,-23.478640117307943,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,89.2,2657.0,ball,1,-1.9,5.54,0.35,0.87,-0.54,3.54,6.7,2.6345622092409173,-129.97294886181635,-0.7874788988231259,3.4294133644457863,25.52895215617365,-22.28030836345286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.5,2590.0,ball,11,-1.87,5.4,-1.12,1.72,-1.83,2.92,6.9,2.663263629852516,-138.93993192326178,-4.768610847641442,-15.045645321641985,34.95460170323015,-9.179334245666784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.5,2654.0,called_strike,8,-1.74,5.53,-1.33,1.68,0.13,1.89,6.8,7.989542732767641,-138.60110487463237,-7.689802797441572,-19.03818449861033,35.21715859528776,-8.938436588269683,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,86.3,2486.0,ball,11,-1.81,5.8,0.26,0.61,-1.05,3.47,6.8,1.2822790635987604,-125.77290376067847,-0.6321425562562262,2.4953811543883497,23.13262368807439,-25.700833185401088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,82.9,2815.0,double,7,-1.72,5.66,0.87,-0.82,-0.31,1.62,6.5,1.5225727481545817,-120.67344737218907,-1.0331812132769258,8.024645790610595,27.41869356809508,-40.140183694964975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-08,TB,NYY,84.1,2716.0,ball,9,-1.81,5.58,0.59,-0.96,0.81,1.42,6.7,4.922520703855448,-122.31281732214885,-1.246676534732346,4.763055960722582,28.003031242831756,-41.667315024025285,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,96.2,2600.0,swinging_strike,4,-1.96,5.39,-1.11,1.71,-0.32,2.87,6.8,6.945807313572802,-139.6948993356012,-4.920303264106703,-16.23142631388573,36.11297110379893,-8.910922571142448,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,87.6,2559.0,ball,14,-1.71,5.55,0.26,0.77,1.53,1.27,6.8,7.33853750725644,-127.37676925985826,-5.828097107438541,1.355502967466041,25.876673148641785,-22.74106218734723,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,81.0,2776.0,swinging_strike,14,-1.73,5.57,0.83,-1.2,0.61,1.04,6.6,3.65363421978359,-117.80893312720356,-1.0504227906383246,6.800016058744024,26.860871947025124,-43.18815714351234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,94.0,2475.0,called_strike,1,-1.82,5.45,-1.09,1.77,-0.64,2.82,6.9,5.531027424839348,-136.59346516718838,-4.9854387018167525,-14.93074288575163,34.08505806737488,-9.25876792361298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,80.3,2749.0,strikeout,5,-1.77,5.64,1.14,-0.9,-0.11,2.74,6.7,1.5259123236271634,-116.87032150731018,2.102322719583265,10.009188248348998,25.03336457848045,-41.0653055067305,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-08,TB,NYY,94.8,2483.0,ball,11,-1.79,5.52,-0.9,1.65,-0.95,4.13,6.7,4.249250563108748,-137.96306469508224,-1.615185776160546,-12.510702353175349,35.38748421912402,-11.106934578187817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.0,2491.0,ball,11,-1.86,5.57,-0.98,1.74,-1.7,4.63,6.7,2.614156402516211,-136.83613042073307,-0.4852097006862979,-12.785225272201291,35.19892141661861,-10.73255553312256,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,84.5,1765.0,swinging_strike,8,-1.75,5.48,-1.35,1.42,-0.14,1.52,7.0,6.522442370089489,-122.83298161451052,-5.712770671966655,-14.985425421575457,25.784694283515744,-16.87944839923772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,85.2,1525.0,called_strike,1,-1.77,5.51,-1.26,0.95,-0.68,3.17,6.9,5.146416227922031,-123.93479430686573,-1.0628517729770643,-14.06822391364549,26.65923377039621,-22.39640953388124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,97.2,2552.0,strikeout,4,-1.9,5.48,-1.14,1.7,-0.42,2.24,7.1,6.698186152683915,-141.20131872535964,-7.077573609504043,-16.80636802508519,36.33948397147287,-8.043137212224986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-08,TB,NYY,95.9,2469.0,swinging_strike,1,-1.78,5.47,-1.24,1.7,-0.39,3.14,6.9,6.551932001936764,-139.32163703623613,-4.352640400355339,-17.657537761446285,34.98347763829834,-9.32910794726957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,86.1,1694.0,swinging_strike,11,-1.81,5.46,-1.31,1.24,-0.9,2.78,7.0,4.899135209171811,-125.2402810481697,-2.6510204273760225,-14.77907677874786,26.24242426489301,-18.768473851483886,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,96.6,2529.0,field_out,1,-1.82,5.49,-1.02,1.6,-0.32,3.49,6.9,6.389788310837011,-140.4550810104508,-3.3614195678506413,-15.01099740907679,35.838139628370726,-10.618042032590074,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-08,TB,NYY,95.3,2460.0,swinging_strike,5,-1.86,5.39,-1.19,1.7,0.23,2.67,7.0,8.261666036336553,-138.3864675966013,-5.331010081026307,-17.21881118291212,33.88519638622396,-9.320820178549148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,95.0,2385.0,ball,11,-1.87,5.61,-0.88,1.63,-0.82,3.44,6.9,4.79279142220545,-138.11428316230774,-3.625871960675942,-12.411729752307885,35.01012702601931,-10.863033531882571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,90.5,2452.0,field_out,3,-1.96,5.48,0.36,0.56,0.44,3.18,6.7,5.270276488323353,-131.82141276927263,-1.0033371574433485,3.122508819358318,27.70948980301587,-25.66686392887708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-08-08,TB,NYY,82.1,2763.0,ball,3,-1.67,5.67,1.29,-0.78,0.79,3.56,6.6,3.058490991628422,-119.37684756754824,3.4022086310407653,11.623271474375915,25.45076135936135,-40.58535035931803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.9,2531.0,ball,11,-1.75,5.39,-1.32,1.56,-0.99,2.94,6.9,5.000990912439144,-138.0300143137965,-4.234300570380889,-17.96373372858808,33.74658951876124,-11.5097372362905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,89.7,2486.0,swinging_strike,9,-1.81,5.58,0.31,0.44,0.68,1.92,6.8,5.554538877221831,-130.49012867472496,-4.029116175387004,2.3889793529717487,27.38132305744459,-26.537927522110337,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,96.6,2374.0,walk,11,-1.84,5.44,-1.01,1.41,-0.85,4.02,6.9,5.0064373428382805,-140.56296352791858,-1.4191459163380518,-14.518358740145858,34.00624764902556,-13.403148882584244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-08,TB,NYY,89.0,1672.0,swinging_strike,11,-1.83,5.42,-1.37,0.97,-0.95,2.61,7.2,5.105049123228656,-129.49334651974723,-2.890475860241754,-16.452201360941103,28.52607442022117,-20.88528066830205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,97.3,2553.0,swinging_strike,2,-1.88,5.51,-0.98,1.5,-0.09,3.19,6.8,7.106660564207713,-141.38935254451286,-4.095170587604011,-14.86171113975827,37.41745819620085,-11.412813416060493,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,96.9,2548.0,swinging_strike,6,-1.88,5.44,-0.72,1.47,0.34,2.7,6.8,7.658261044674766,-140.8094787219718,-5.112823039769035,-11.488930386272802,35.89675516511642,-11.714022304787258,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,96.7,2596.0,swinging_strike,1,-1.84,5.52,-0.97,1.63,-0.37,2.99,6.7,6.184391208419932,-140.58812043869406,-4.877215159283122,-14.248356566632909,35.1006375280641,-9.697437075434925,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,97.4,2525.0,swinging_strike,3,-1.78,5.46,-0.8,1.61,0.45,2.89,7.0,7.938130231094594,-141.45310107353885,-5.074394360626148,-12.655187266069833,35.187736605523874,-9.608981213193054,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,89.5,2489.0,ball,14,-1.8,5.52,0.61,0.22,1.18,0.66,6.8,6.101943753784589,-130.09534027425636,-6.498697252789398,5.66283392003132,27.7053226683831,-28.46091202824286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.5,2606.0,swinging_strike,1,-2.01,5.47,-1.43,1.75,-0.65,2.75,6.9,6.872769997990847,-138.76596547218713,-5.43489490813728,-20.01168648465673,35.18535702676579,-8.60366903568268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,95.3,2539.0,called_strike,3,-1.77,5.46,-1.23,1.58,0.36,3.29,6.9,8.453383882479075,-138.3937797011739,-3.544118053821185,-17.820080889656538,35.64746737304991,-11.381455121882103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.7,2524.0,swinging_strike,1,-1.87,5.54,-1.08,1.91,-0.72,3.07,6.8,5.47434858842887,-137.57634431970115,-4.96516684804512,-15.010783961718506,35.62828657743819,-7.208637822179998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,94.2,2480.0,ball,11,-1.89,5.53,-1.12,1.64,-1.27,3.56,6.8,4.165346037854767,-137.01901820948115,-2.9892621148994407,-15.035274170886582,35.75575808353151,-11.296585028568929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,79.8,2760.0,ball,11,-1.75,5.81,0.86,-0.72,-1.02,3.03,6.5,-0.0187363300192484,-116.11430444705454,2.094776196939661,7.698142700700098,25.31127684347892,-39.29035129817853,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,90.2,2550.0,strikeout,14,-1.84,5.61,0.3,0.7,1.09,1.31,6.9,6.744795079211487,-131.1840279111436,-6.277152446088057,1.9973123914397248,27.475192030373616,-22.976266095360497,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-08,TB,NYY,96.3,2564.0,called_strike,5,-1.96,5.48,-1.16,1.65,-0.14,2.68,7.0,7.567321622890986,-139.9230470040355,-5.603258275586846,-17.058372421233976,34.51605499615272,-9.398562578607764,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,88.2,2457.0,swinging_strike,5,-1.91,5.66,0.5,0.16,0.13,2.6,6.6,3.936438213227706,-128.45667344271425,-1.6787007477413305,4.76149551485328,26.838538376771805,-30.28234915093343,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,89.2,2553.0,ball,14,-1.9,5.58,0.44,0.85,1.52,1.42,6.8,7.56156185872386,-129.73921066231358,-6.060156504220125,3.446584765587688,25.999990005664365,-21.529748783669238,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.9,2438.0,double,1,-1.88,5.46,-1.2,1.4,-0.39,2.88,6.8,6.7442499218333785,-139.40417204766302,-4.349175125778439,-17.25501961393742,34.99186894973106,-13.219402382269015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.3,2491.0,swinging_strike,1,-1.84,5.56,-1.08,1.75,-0.71,3.41,6.8,5.400085365112659,-137.171395252132,-3.7534173638666406,-14.845303471984552,33.50549252554039,-9.607199414399222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,87.5,1761.0,ball,13,-1.89,5.37,-1.61,0.73,-1.02,1.1,7.0,5.496735291999489,-127.24858804397442,-5.690096202586971,-18.592428919481005,27.87702062340017,-23.201407647103828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.9,2447.0,ball,11,-1.86,5.51,-1.15,1.67,-0.21,4.1,6.7,6.954491366117219,-138.02505939584023,-1.7279528838918228,-16.319698421187198,33.742604319517774,-10.801644368510406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,79.9,2738.0,called_strike,1,-1.77,5.77,0.72,-1.04,-0.42,3.29,6.6,1.6255960808278809,-116.25328605625862,3.3313206228287435,6.115849243601901,24.38281658088104,-42.504664539975415,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.4,2532.0,field_out,5,-1.74,5.6,-1.07,1.73,0.18,2.7,6.9,7.514734707326269,-138.486967680696,-5.807122239924391,-15.617709466333247,36.12962104136712,-8.857134463040072,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-08,TB,NYY,84.8,2917.0,ball,14,-1.78,5.64,0.93,-1.12,1.22,0.92,6.7,5.198596682640195,-123.26071220580124,-2.347930868219719,8.154850363265526,28.624436272576407,-43.1017079631062,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,87.7,2498.0,ball,14,-1.67,5.64,0.3,0.77,1.6,1.19,6.7,7.320680482534087,-127.41532583703962,-6.251658076482048,1.8452906049929951,25.358357550802147,-22.7202505595404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,95.8,2569.0,ball,11,-2.01,5.47,-1.44,1.3,-1.54,4.04,6.7,4.531213558088377,-139.34757114861952,-1.003398424659586,-19.76323992223148,36.63839781089753,-15.481179918504289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,96.6,2491.0,swinging_strike,11,-2.02,5.44,-1.25,1.58,-0.89,3.49,6.8,5.887203233892442,-140.44438801382026,-3.1850607879144763,-17.84114013911246,35.185853158372446,-10.859671197712238,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,95.9,2481.0,swinging_strike,1,-1.92,5.47,-1.19,1.62,-0.3,3.16,6.9,7.054974015118456,-139.39705038309273,-4.151104295795209,-17.181262844655972,34.49143380783419,-10.441692503214124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,93.3,2400.0,called_strike,9,-1.65,5.65,-1.31,1.7,0.57,2.11,6.9,8.664595934987556,-135.3421269891212,-7.09501653441554,-17.97792871778608,31.319025515789264,-9.903223484887198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,88.9,2482.0,strikeout,5,-1.76,5.72,0.5,0.63,0.22,2.38,6.8,3.836818471304129,-129.58856653283192,-3.56554856808804,4.959700122802813,24.363803417685823,-24.590574209464943,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-08,TB,NYY,95.7,2508.0,ball,12,-1.8,5.54,-1.18,1.59,0.47,3.78,6.8,8.745842420069987,-139.11004043177977,-2.578157766467496,-17.32660128629024,33.711159145513435,-11.220282075329164,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-08,TB,NYY,94.5,2411.0,swinging_strike,1,-1.82,5.63,-0.88,1.76,-0.62,3.38,6.8,5.15071383955378,-137.4489863964448,-4.098347274454431,-12.337177088873725,32.70993972967707,-9.190282312700594,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-08,TB,NYY,91.1,2302.0,swinging_strike,4,-1.63,5.65,-0.92,1.73,-0.45,2.32,6.8,5.009477995588849,-132.417663237771,-6.190679913123751,-11.94664330919704,30.425583633945184,-10.701808972722269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
